"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD"
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2008-12-04",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2008-12-05",,,"0.38","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2008-12-06",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2008-12-15",,,"0.02","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2008-12-16",,,"0.68",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2008-12-17",,,"0.52",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2008-12-18",,,"0.02",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2008-12-19",,,"0.02",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2008-12-20",,,"0.00",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2008-12-21",,,"0.15",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2008-12-22",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2008-12-23",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2008-12-24",,,"0.02",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2008-12-25",,,"0.21",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2008-12-27",,,"0.02",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2008-12-28",,,"0.63",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2008-12-29",,,"0.02",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2008-12-30",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2008-12-31",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-01-01",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-01-02",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-01-03",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-01-04",,,"0.58",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-01-05",,,"0.40",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-01-06",,,"0.18",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-01-07",,,"1.18",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-01-08",,,"0.04",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-01-10",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-01-11",,,"0.53",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-01-12",,,"0.02",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-01-13",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-01-14",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-01-15",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-01-16",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-01-17",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-01-18",,,"0.27",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-01-19",,,"0.00",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-01-20",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-01-21",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-01-22",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-01-23",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-01-24",,,"0.12",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-01-25",,,"0.05",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-01-26",,,"0.02",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-01-28",,,"0.05",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-01-29",,,"0.06",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-01-30",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-01-31",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-02-01",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-02-03",,,"0.49",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-02-04",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-02-05",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-02-08",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-02-09",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-02-10",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-02-11",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-02-12",,,"0.13",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-02-13",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-02-14",,,"0.39",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-02-16",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-02-17",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-02-18",,,"0.08",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-02-19",,,"0.88",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-02-21",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-02-22",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-02-23",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-02-24",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-02-25",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-02-26",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-02-27",,,"0.02",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-02-28",,,"3.43",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-03-01",,,"0.17","2.0","2"
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-03-02",,,"0.17",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-03-03",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-03-04",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-03-05",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-03-06",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-03-09",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-03-10",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-03-11",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-03-12",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-03-13",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-03-14",,,"0.50",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-03-15",,,"2.37",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-03-16",,,"0.80",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-03-17",,,"0.76",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-03-18",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-03-19",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-03-20",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-03-21",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-03-22",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-03-23",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-03-24",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-03-25",,,"0.02",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-03-26",,,"1.75",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-03-27",,,"1.91",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-03-28",,,"1.44",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-03-29",,,"0.14",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-03-31",,,"0.00",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-04-01",,,"0.73",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-04-02",,,"0.05",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-04-03",,,"0.12",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-04-04",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-04-05",,,"0.55",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-04-06",,,"0.10",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-04-07",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-04-08",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-04-09",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-04-10",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-04-11",,,"0.60",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-04-12",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-04-13",,,"1.37",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-04-14",,,"0.03",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-04-15",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-04-16",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-04-17",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-04-18",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-04-19",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-04-20",,,"0.34",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-04-22",,,"0.06",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-04-27",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-04-28",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-04-29",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-04-30",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-05-01",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-05-02",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-05-03",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-05-04",,,"0.92",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-05-05",,,"0.06",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-05-06",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-05-07",,,"3.89",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-05-08",,,"1.44",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-05-09",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-05-10",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-05-11",,,"0.26",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-05-12",,,"0.02",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-05-13",,,"0.29",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-05-14",,,"0.02",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-05-15",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-05-16",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-05-17",,,"1.00",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-05-19",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-05-20",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-05-22",,,"0.00",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-05-30",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-05-31",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-06-01",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-06-02",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-06-03",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-06-04",,,"0.07",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-06-05",,,"0.24",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-06-06",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-06-07",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-06-08",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-06-09",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-06-11",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-06-16",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-06-17",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-06-18",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-06-19",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-06-20",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-06-21",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-06-23",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-06-24",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-06-25",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-06-26",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-06-27",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-07-06",,,"0.66",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-07-07",,,"0.03",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-07-08",,,"1.12",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-07-09",,,"0.06",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-07-10",,,"0.58",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-07-20",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-07-21",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-07-22",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-07-23",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-07-24",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-07-25",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-07-26",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-07-27",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-07-28",,,"0.05",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-07-29",,,"0.99",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-07-30",,,"0.02",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-07-31",,,"0.03",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-08-01",,,"0.33",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-08-02",,,"0.39",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-08-03",,,"0.35",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-08-04",,,"0.02",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-08-05",,,"0.51",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-08-06",,,"0.57",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-08-08",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-08-09",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-08-10",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-08-11",,,"0.23",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-08-12",,,"0.03",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-08-13",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-08-14",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-08-15",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-08-16",,,"0.00",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-08-17",,,"0.25",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-08-18",,,"0.03",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-08-19",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-08-20",,,"0.00",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-08-21",,,"0.03",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-08-22",,,"0.02",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-08-24",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-08-25",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-08-26",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-08-27",,,"0.05",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-08-28",,,"0.52",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-08-30",,,"0.00",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-08-31",,,"0.33",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-09-02",,,"0.68",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-09-03",,,"0.06",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-09-15",,,"1.10",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-09-16",,,"0.35",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-09-17",,,"0.92",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-09-18",,,"0.52",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-09-19",,,"3.62",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-09-20",,,"0.35",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-09-21",,,"0.03",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-09-22",,,"0.04",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-09-23",,,"0.04",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-09-24",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-09-25",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-09-26",,,"0.45",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-09-27",,,"0.20",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-09-28",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-09-29",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-09-30",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-10-01",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-10-04",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-10-05",,,"2.42",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-10-06",,,"0.04",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-10-07",,,"0.02",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-10-08",,,"0.02",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-10-09",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-10-10",,,"0.32",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-10-11",,,"0.02",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-10-12",,,"0.02",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-10-13",,,"0.48",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-10-14",,,"0.82",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-10-15",,,"0.09",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-10-16",,,"1.62",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-10-17",,,"0.01",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-10-18",,,"0.01",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-10-20",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-10-21",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-10-22",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-10-23",,,"0.16",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-10-24",,,"0.74",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-10-25",,,"0.02",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-10-26",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-10-27",,,"0.10",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-10-28",,,"0.68",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-10-29",,,"0.02",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-10-30",,,"0.00",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-11-02",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-11-04",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-11-05",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-11-06",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-11-07",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-11-08",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-11-09",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-11-10",,,"3.33",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-11-11",,,"1.73",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-11-12",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-11-13",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-11-15",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-11-16",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-11-17",,,"0.05",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-11-18",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-11-19",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-11-22",,,"1.25",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-11-23",,,"0.09",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-11-24",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-12-01",,,"0.10",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-12-02",,,"1.89",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-12-03",,,"0.06",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-12-04",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-12-05",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-12-07",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-12-09",,,"0.83",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-12-11",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-12-12",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-12-13",,,"1.75",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-12-14",,,"0.02",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-12-15",,,"0.86",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-12-16",,,"0.15",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-12-21",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-12-23",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-12-25",,,"1.85",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-12-26",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-12-28",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-12-29",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-12-30",,,"0.00","0.0",
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2009-12-31",,,"0.45",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2010-01-01",,,"0.08",,
"US1ALEL0014","MILLBROOK 2.2 NW, AL US","2010-01-02",,,"0.00","0.0",
